name,glottocode,lon,lat
Lamang South,cent2190,13.586360838175473,10.997529533284828
Rwala,cent2224,39.703526018123156,31.74826779716883
Rwala,cent2224,38.89876810716109,32.797161569305906
"Central Nawa, Central Nahuatl, Central Nawa",cent2258,-85.87044532101866,15.61746867730346
"Central Nawa, Central Nahuatl, Central Nawa",cent2258,-98.9776413173796,18.612095918900543
"Central Nawa, Central Nahuatl, Central Nawa",cent2258,-97.35938020058624,17.92171827117191
"Central Nawa, Central Nahuatl, Central Nawa",cent2258,-97.04995354324406,18.760832579999466
Central Misteko,cent2266,-98.27571856015533,17.25255561370816
Kirma,cerm1238,-4.872486292763437,10.177820839954553
Kayapa,chac1249,-79.36618619861844,0.361273504413898
Chachapoyas Kichua,chac1250,-77.85813617531923,-5.8763576479457615
Chákobo,chac1251,-66.09976539300308,-11.746994788190829
Chákobo,chac1251,-66.74984907847086,-0.873537066374239
Baggāra,chad1249,12.514717902125822,12.793075299359673
Qahar,chah1241,114.73799517240595,43.63838388955985
Chähä,chah1248,37.667359640950565,8.681173771246485
Chakali,chak1271,-1.72451853856421,9.956634688388991
Chalikha,chal1267,91.161119986064,27.31191830932884
Chala,chal1269,0.40876281808178033,8.043394247639705
Chalon,chal1270,-121.06167227485722,36.39412914000003
Chameali,cham1307,76.02517146389707,32.60027100566245
Chamalal,cham1309,46.04081331597527,42.558760136303725
Chamus,cham1311,36.11030719236582,0.502146359965135
Chamus,cham1311,35.4169408693154,1.1898080676323834
Chamorro,cham1312,144.76055153291597,13.459621486500055
Chamorro,cham1312,145.21334253858373,14.158433335500064
Chamorro,cham1312,145.61776603912398,15.002224025500084
Chamorro,cham1312,145.67265572297032,16.358648993000045
Chamorro,cham1312,145.7884622459771,16.684271551500043
Chamorro,cham1312,145.85436636902875,17.29376862150005
Chamorro,cham1312,145.84764003361227,17.58997223500007
Chamorro,cham1312,145.40032313096276,19.667608954000055
Chamorro,cham1312,145.24952115648517,20.030096747000044
Chamorro,cham1312,144.9166864996128,20.532049872000037
Chambri (Tchambuli),cham1313,143.08880587592682,-4.236183734626066
Chamakoko,cham1315,-60.63031535892078,-23.961958472673068
Chamakoko,cham1315,-58.4412127182495,-20.038540776816465
Chamikuro,cham1318,-75.43452190602227,-5.340351293718035
Chana,chan1296,-58.07991407752587,-33.403176557704384
Chana,chan1296,-58.60212836722516,-33.39676976742042
Chantel,chan1310,83.3086843097322,28.61125367670367
Chang,chan1313,94.91397600412944,26.476159329345258
Changriwa,chan1319,143.68266299277667,-4.274653434239226
Chapakura,chap1269,-62.46803395145329,-15.55256688336475
Charrúa,char1240,-56.26192705896562,-32.03073495887086
Chara,char1269,36.25320899868839,6.861137992735685
Char,char1283,16.847795950769466,11.68331960914298
Chatthare Limbu,chat1267,87.50083130437355,27.054698510307723
Chatino,chat1268,-97.49969581886904,16.29798110397229
Chatong,chat1270,107.10029273623628,15.717584575710426
Chaudangsi,chau1259,80.30886436640543,29.976708914042504
Chaurasia,chau1260,86.45956274093862,27.1073363339441
Chavacano,chav1241,121.83673549321898,6.631870951331351
Chavacano,chav1241,122.12447786156946,6.663274460721933
Chavacano,chav1241,121.98239366997603,6.687811590500045
Chavacano,chav1241,125.56052954182067,7.086103566184796
Chavacano,chav1241,122.16535442569554,7.1811981103076565
Chavacano,chav1241,124.25740787914164,7.212085254588775
Chavacano,chav1241,120.7119863096645,14.280535683941268
Chavacano,chav1241,120.88782498124597,14.445783581709179
Chavacano,chav1241,120.97580814221129,14.638982450115693
Chayawita,chay1248,-76.45194972570995,-5.412624063637061
Chechen,chec1245,45.894709629756704,42.88366709131806
Chechen,chec1245,45.79456660513805,43.915402663984075
